voiceID,startTime,endTime,avgTime,meanF0Hz,stdevF0Hz,HNR,localJitter,localabsoluteJitter,rapJitter,ppq5Jitter,ddpJitter,localShimmer,localdbShimmer,apq3Shimmer,apq5Shimmer,apq11Shimmer,ddaShimmer,meanPitch,maxPitch,minPitch,meanIntensity,maxIntensity,minIntensity
20-21,20,21,20.5,317.42906280046816,64.97437943834328,8.885104454224853,0.028639250996029802,9.308353648034328e-05,0.014305287552619683,0.01553785392609088,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675596,0.08107968399769674,0.13226947034463418,0.17851106933026784,258.3617011090454,433.369218858878,135.34498123881656,60.16720364686562,80.73886445777705,26.533611620229077
21-22,21,22,21.5,317.42906280046816,64.97437943834328,8.885104454224853,0.028639250996029802,9.308353648034328e-05,0.014305287552619683,0.01553785392609088,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769674,0.13226947034463418,0.17851106933026786,258.3617011090454,433.369218858878,135.34498123881656,60.16720364686562,80.73886445777705,26.533611620229077
22-23,22,23,22.5,317.42906280046816,64.97437943834328,8.885104454224853,0.028639250996029802,9.308353648034328e-05,0.014305287552619683,0.01553785392609088,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769674,0.13226947034463418,0.17851106933026786,258.3617011090454,433.369218858878,135.34498123881656,60.16720364686562,80.73886445777705,26.533611620229077
23-24,23,24,23.5,317.42906280046816,64.97437943834326,8.885104454224853,0.028639250996029802,9.308353648034328e-05,0.014305287552619683,0.01553785392609088,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769674,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.16720364686562,80.73886445777705,26.533611620229074
24-25,24,25,24.5,317.42906280046816,64.97437943834326,8.885104454224853,0.028639250996029802,9.308353648034328e-05,0.014305287552619683,0.01553785392609088,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769674,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.16720364686562,80.73886445777705,26.533611620229074
25-26,25,26,25.5,317.4290628004682,64.97437943834326,8.885104454224855,0.028639250996029802,9.308353648034325e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769674,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229074
26-27,26,27,26.5,317.4290628004682,64.97437943834326,8.885104454224855,0.028639250996029802,9.308353648034325e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769674,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229074
27-28,27,28,27.5,317.4290628004682,64.97437943834326,8.885104454224855,0.028639250996029802,9.308353648034325e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769674,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229074
28-29,28,29,28.5,317.4290628004682,64.97437943834328,8.885104454224855,0.028639250996029802,9.308353648034325e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769674,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229074
29-30,29,30,29.5,317.4290628004682,64.97437943834328,8.885104454224855,0.028639250996029802,9.308353648034325e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769674,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229074
30-31,30,31,30.5,317.4290628004682,64.97437943834328,8.885104454224855,0.028639250996029802,9.308353648034325e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769676,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229074
31-32,31,32,31.5,317.4290628004682,64.97437943834328,8.885104454224855,0.028639250996029802,9.308353648034325e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769676,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229074
32-33,32,33,32.5,317.4290628004682,64.97437943834328,8.885104454224855,0.028639250996029802,9.308353648034325e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769676,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229077
33-34,33,34,33.5,317.4290628004682,64.97437943834328,8.885104454224855,0.028639250996029802,9.308353648034325e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769676,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229077
34-35,34,35,34.5,317.4290628004682,64.97437943834328,8.885104454224855,0.028639250996029802,9.308353648034325e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769676,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229077
35-36,35,36,35.5,317.4290628004682,64.97437943834328,8.885104454224855,0.028639250996029802,9.308353648034325e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769676,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229077
36-37,36,37,36.5,317.4290628004682,64.97437943834328,8.885104454224855,0.028639250996029802,9.30835364803433e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769676,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229077
37-38,37,38,37.5,317.4290628004682,64.97437943834328,8.885104454224855,0.028639250996029802,9.30835364803433e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769676,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229077
38-39,38,39,38.5,317.4290628004682,64.97437943834328,8.885104454224855,0.028639250996029802,9.30835364803433e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769676,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229077
39-40,39,40,39.5,317.4290628004682,64.97437943834328,8.885104454224855,0.028639250996029802,9.30835364803433e-05,0.014305287552619683,0.015537853926090878,0.04291586265785904,0.13106543834948173,1.1999345224414737,0.05950368977675595,0.08107968399769676,0.13226947034463418,0.17851106933026786,258.3617011090453,433.369218858878,135.34498123881656,60.167203646865616,80.73886445777705,26.533611620229077
40-41,40,41,40.5,312.454499038152,68.27586713652698,9.153849889793593,0.02937238588399063,9.704888810998972e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.1944207423168258,0.05816366742999946,0.0789448171041813,0.13226947034463418,0.1744910022899984,255.2280329247571,437.6385708216576,122.08775165644512,57.77367583786744,80.90480726260432,19.444834656328016
41-42,41,42,41.5,312.454499038152,68.27586713652698,9.153849889793593,0.02937238588399063,9.704888810998972e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.1944207423168258,0.05816366742999946,0.0789448171041813,0.13226947034463418,0.1744910022899984,255.2280329247571,437.6385708216576,122.08775165644512,57.77367583786744,80.90480726260432,19.444834656328016
42-43,42,43,42.5,312.454499038152,68.27586713652698,9.153849889793593,0.02937238588399063,9.704888810998972e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.1944207423168258,0.05816366742999946,0.0789448171041813,0.13226947034463418,0.1744910022899984,255.2280329247571,437.6385708216576,122.08775165644512,57.77367583786744,80.90480726260432,19.444834656328016
43-44,43,44,43.5,312.454499038152,68.27586713652698,9.153849889793593,0.02937238588399063,9.704888810998972e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.1944207423168258,0.05816366742999946,0.07894481710418129,0.13226947034463418,0.1744910022899984,255.2280329247571,437.6385708216576,122.08775165644512,57.77367583786744,80.90480726260432,19.444834656328016
44-45,44,45,44.5,312.454499038152,68.27586713652698,9.153849889793593,0.02937238588399063,9.704888810998972e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.1944207423168258,0.05816366742999946,0.07894481710418129,0.13226947034463418,0.1744910022899984,255.2280329247571,437.6385708216576,122.08775165644512,57.77367583786744,80.90480726260432,19.444834656328016
45-46,45,46,45.5,312.454499038152,68.27586713652698,9.153849889793593,0.029372385883990635,9.704888810998972e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.1944207423168258,0.05816366742999947,0.07894481710418129,0.13226947034463418,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786744,80.90480726260432,19.44483465632801
46-47,46,47,46.5,312.454499038152,68.27586713652698,9.153849889793593,0.029372385883990635,9.704888810998972e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.1944207423168258,0.05816366742999947,0.07894481710418129,0.13226947034463418,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786744,80.90480726260432,19.44483465632801
47-48,47,48,47.5,312.454499038152,68.27586713652698,9.153849889793591,0.029372385883990628,9.704888810998972e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.1944207423168258,0.05816366742999947,0.0789448171041813,0.13226947034463418,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786746,80.90480726260432,19.444834656328016
48-49,48,49,48.5,312.454499038152,68.27586713652698,9.153849889793591,0.029372385883990628,9.704888810998972e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.1944207423168258,0.05816366742999947,0.0789448171041813,0.13226947034463418,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786746,80.90480726260432,19.444834656328016
49-50,49,50,49.5,312.454499038152,68.27586713652698,9.153849889793591,0.029372385883990628,9.704888810998972e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.1944207423168258,0.05816366742999947,0.0789448171041813,0.13226947034463418,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786746,80.90480726260432,19.444834656328016
50-51,50,51,50.5,312.454499038152,68.27586713652698,9.153849889793591,0.029372385883990628,9.704888810998972e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.1944207423168258,0.05816366742999947,0.0789448171041813,0.13226947034463418,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786746,80.90480726260432,19.444834656328016
51-52,51,52,51.5,312.454499038152,68.27586713652698,9.153849889793593,0.029372385883990628,9.704888810998971e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.194420742316826,0.058163667429999455,0.0789448171041813,0.13226947034463418,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786746,80.90480726260432,19.44483465632801
52-53,52,53,52.5,312.454499038152,68.27586713652698,9.153849889793593,0.029372385883990628,9.704888810998971e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.194420742316826,0.058163667429999455,0.0789448171041813,0.13226947034463418,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786746,80.90480726260432,19.44483465632801
53-54,53,54,53.5,312.454499038152,68.27586713652698,9.153849889793593,0.029372385883990628,9.704888810998971e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.194420742316826,0.058163667429999455,0.0789448171041813,0.13226947034463418,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786746,80.90480726260432,19.44483465632801
54-55,54,55,54.5,312.454499038152,68.27586713652698,9.153849889793593,0.029372385883990628,9.704888810998971e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.194420742316826,0.058163667429999455,0.0789448171041813,0.13226947034463418,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786746,80.90480726260432,19.44483465632801
55-56,55,56,55.5,312.454499038152,68.27586713652698,9.153849889793593,0.029372385883990628,9.704888810998971e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.194420742316826,0.05816366742999947,0.0789448171041813,0.13226947034463418,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786746,80.90480726260432,19.44483465632801
56-57,56,57,56.5,312.454499038152,68.27586713652698,9.153849889793593,0.029372385883990628,9.704888810998971e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.194420742316826,0.05816366742999947,0.0789448171041813,0.13283261346703232,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786746,80.90480726260432,19.44483465632801
57-58,57,58,57.5,312.454499038152,68.27586713652698,9.153849889793593,0.029372385883990628,9.704888810998971e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.194420742316826,0.05816366742999947,0.0789448171041813,0.13283261346703232,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786746,80.90480726260432,19.44483465632801
58-59,58,59,58.5,312.454499038152,68.27586713652698,9.153849889793593,0.029372385883990628,9.704888810998971e-05,0.014859810044574146,0.016117725213968256,0.04457943013372243,0.1290993030014263,1.194420742316826,0.05816366742999947,0.0789448171041813,0.13283261346703232,0.1744910022899984,255.22803292475706,437.6385708216576,122.08775165644512,57.77367583786746,80.90480726260432,19.44483465632801
59-60,59,60,59.5,283.31535600459813,67.33741268957378,9.434484253696613,0.030355297056631713,0.00011102694392052371,0.015646067754917167,0.016505000439969778,0.046938203264751496,0.13149868235091502,1.1914353725548346,0.05909412261941194,0.0781232762704119,0.13283261346703232,0.17728236785823578,231.16993109409597,406.28328593637616,121.28968898760543,58.37727716030414,79.65845087217816,22.7030621555298
60-61,60,61,60.5,283.31535600459813,67.33741268957378,9.434484253696613,0.030355297056631713,0.00011102694392052371,0.015646067754917167,0.016505000439969778,0.046938203264751496,0.13149868235091502,1.1914353725548346,0.05909412261941194,0.0781232762704119,0.13283261346703232,0.17728236785823578,231.16993109409597,406.28328593637616,121.28968898760543,58.37727716030414,79.65845087217816,22.7030621555298
61-62,61,62,61.5,283.31535600459813,67.33741268957378,9.434484253696613,0.03035529705663172,0.00011102694392052371,0.015646067754917167,0.01650500043996978,0.046938203264751496,0.13149868235091502,1.1914353725548348,0.05909412261941194,0.0781232762704119,0.13283261346703232,0.17728236785823578,231.16993109409597,406.28328593637616,121.28968898760543,58.37727716030414,79.65845087217816,22.703062155529796
62-63,62,63,62.5,283.31535600459813,67.33741268957378,9.434484253696613,0.03035529705663172,0.00011102694392052371,0.015646067754917167,0.01650500043996978,0.046938203264751496,0.13149868235091502,1.1914353725548348,0.05909412261941194,0.0781232762704119,0.13283261346703232,0.17728236785823578,231.16993109409597,406.28328593637616,121.28968898760543,58.37727716030414,79.65845087217816,22.703062155529796
63-64,63,64,63.5,283.31535600459813,67.33741268957378,9.434484253696613,0.03035529705663172,0.00011102694392052371,0.015646067754917167,0.01650500043996978,0.046938203264751496,0.13149868235091502,1.1914353725548348,0.05909412261941194,0.0781232762704119,0.13283261346703232,0.17728236785823578,231.16993109409594,406.28328593637616,121.28968898760544,58.37727716030413,79.65845087217816,22.7030621555298
64-65,64,65,64.5,283.31535600459813,67.33741268957378,9.434484253696613,0.03035529705663172,0.00011102694392052371,0.015646067754917167,0.01650500043996978,0.046938203264751496,0.13149868235091502,1.1914353725548348,0.05909412261941194,0.0781232762704119,0.13283261346703232,0.17728236785823578,231.16993109409594,406.28328593637616,121.28968898760544,58.37727716030413,79.65845087217816,22.7030621555298
65-66,65,66,65.5,283.31535600459813,67.33741268957378,9.434484253696613,0.03035529705663172,0.00011102694392052371,0.015646067754917167,0.01650500043996978,0.046938203264751496,0.13149868235091502,1.1914353725548348,0.05909412261941194,0.0781232762704119,0.13283261346703232,0.17728236785823578,231.16993109409594,406.28328593637616,121.28968898760544,58.37727716030413,79.65845087217816,22.7030621555298
66-67,66,67,66.5,283.31535600459813,67.33741268957378,9.434484253696613,0.03035529705663172,0.00011102694392052371,0.015646067754917167,0.01650500043996978,0.046938203264751496,0.13149868235091502,1.1914353725548348,0.05909412261941194,0.0781232762704119,0.13283261346703232,0.17728236785823578,231.16993109409594,406.28328593637616,121.28968898760544,58.37727716030413,79.65845087217816,22.7030621555298
67-68,67,68,67.5,283.31535600459813,67.33741268957378,9.434484253696613,0.03035529705663172,0.00011102694392052371,0.015646067754917167,0.01650500043996978,0.046938203264751496,0.13149868235091502,1.1914353725548348,0.05909412261941194,0.0781232762704119,0.13283261346703232,0.17728236785823578,231.16993109409594,406.28328593637616,121.28968898760544,58.37727716030413,79.65845087217816,22.7030621555298
68-69,68,69,68.5,283.31535600459813,67.33741268957378,9.434484253696613,0.03035529705663172,0.00011102694392052371,0.015646067754917167,0.01650500043996978,0.046938203264751496,0.13149868235091502,1.1914353725548348,0.05909412261941192,0.0781232762704119,0.13283261346703232,0.17728236785823578,231.16993109409594,406.28328593637616,121.28968898760544,58.37727716030413,79.65845087217816,22.7030621555298
69-70,69,70,69.5,283.31535600459813,67.33741268957378,9.434484253696613,0.03035529705663172,0.00011102694392052371,0.015646067754917167,0.01650500043996978,0.046938203264751496,0.13149868235091502,1.1914353725548348,0.05909412261941192,0.0781232762704119,0.13283261346703232,0.17728236785823578,231.16993109409594,406.28328593637616,121.28968898760544,58.37727716030413,79.65845087217816,22.7030621555298
70-71,70,71,70.5,283.31535600459813,67.33741268957378,9.434484253696613,0.03035529705663172,0.00011102694392052371,0.015646067754917167,0.01650500043996978,0.046938203264751496,0.13149868235091502,1.1914353725548348,0.05909412261941192,0.0781232762704119,0.13283261346703232,0.17728236785823578,231.16993109409594,406.28328593637616,121.28968898760544,58.37727716030413,79.65845087217816,22.7030621555298
71-72,71,72,71.5,283.31535600459813,67.33741268957378,9.434484253696613,0.03035529705663172,0.00011102694392052371,0.015646067754917167,0.01650500043996978,0.046938203264751496,0.13149868235091502,1.1914353725548346,0.05909412261941194,0.0781232762704119,0.1328326134670323,0.17728236785823578,231.16993109409594,406.28328593637616,121.28968898760544,58.37727716030413,79.65845087217816,22.7030621555298
72-73,72,73,72.5,283.31535600459813,67.33741268957378,9.434484253696613,0.03035529705663172,0.00011102694392052371,0.015646067754917167,0.01650500043996978,0.046938203264751496,0.13149868235091502,1.1914353725548346,0.05909412261941194,0.0781232762704119,0.1328326134670323,0.17728236785823578,231.16993109409594,406.28328593637616,121.28968898760544,58.37727716030413,79.65845087217816,22.7030621555298
